row_id,player_id,age,position,team,opponent,minutes_played,points,rebounds,assists,steals,blocks,turnovers,fg_pct,three_pct,ft_pct,plus_minus,efficiency,game_location,rest_days,target
639,1284,25,PG,NOP,CLE,19.4,5,4,3,1,0,1,44.3,38.1,73.0,-13,12,Home,0,0
303,1400,21,SF,DET,PHX,23.2,13,3,2,0,2,2,34.9,20.8,76.2,-12,18,Away,1,0
5812,1412,23,SG,SAS,DET,36.8,22,4,2,2,1,4,50.4,46.9,95.0,1,27,Home,3,0
1277,1442,24,SG,BKN,CHA,22.7,12,5,1,2,1,1,42.2,44.6,70.4,-2,20,Home,0,0
4433,1360,34,SG,NOP,CHA,28.4,19,6,2,3,0,2,46.5,47.3,95.0,7,28,Home,4,1
3645,1049,23,C,LAL,LAC,28.7,12,4,2,1,1,2,51.2,29.1,74.3,-8,18,Home,1,1
4144,1161,23,PF,IND,BKN,34.4,19,10,4,1,0,0,42.6,31.6,74.5,1,34,Away,1,1
2879,1338,24,SF,SAC,WAS,29.4,15,8,2,1,0,2,39.4,36.1,85.1,4,24,Home,2,1
6494,1264,25,C,SAC,MEM,18.0,9,6,2,0,1,0,44.8,31.9,84.9,-2,18,Home,0,0
5241,1101,24,PG,BOS,ORL,38.1,21,6,9,1,0,2,45.7,39.1,78.6,6,35,Home,1,1
8465,1377,27,C,DEN,ATL,29.8,13,13,1,0,2,3,58.4,34.0,75.7,16,26,Away,2,1
6938,1222,25,SG,IND,BOS,36.7,24,6,4,0,2,3,40.8,32.7,79.7,0,33,Home,0,1
7241,1185,32,SG,MIN,BOS,32.4,21,7,0,0,0,2,51.2,40.0,79.0,0,26,Away,1,1
2594,1351,24,C,NOP,MIL,32.5,18,11,4,1,2,1,64.1,32.7,79.9,19,35,Home,1,1
2394,1379,21,PG,CHI,LAL,25.0,13,2,6,1,1,2,36.9,20.3,90.7,7,21,Away,2,1
524,1315,32,PG,SAS,CHA,38.6,19,1,10,1,0,3,55.6,35.6,78.1,-7,28,Away,2,1
6377,1072,27,C,CLE,UTA,15.2,13,4,0,0,2,3,42.7,29.5,71.3,5,16,Away,4,0
6982,1326,24,C,DET,CLE,26.0,12,5,2,1,1,2,47.8,26.5,77.5,0,19,Home,1,0
6678,1340,29,SG,GSW,CHA,24.5,10,1,2,2,1,2,37.9,43.1,75.0,-6,14,Away,3,0
3901,1162,28,SG,WAS,CHI,19.5,11,2,3,0,1,1,41.4,25.4,76.4,-5,16,Away,3,0
8668,1150,24,PF,CHA,MIN,22.5,11,5,0,0,1,0,43.0,28.3,86.1,-7,17,Home,1,0
5586,1148,23,SF,MIL,LAC,31.7,12,7,6,2,0,2,58.6,32.5,79.0,-5,25,Home,0,1
8421,1094,26,SF,PHI,MIN,24.3,9,3,2,0,0,2,55.2,35.7,81.4,3,12,Home,1,0
7957,1332,28,PG,CHA,IND,19.1,14,1,5,0,0,0,42.9,38.1,88.8,-8,20,Home,2,0
7571,1363,25,PG,UTA,WAS,22.9,8,1,5,1,1,2,49.6,39.1,72.7,-7,14,Home,2,0
6778,1089,29,PG,LAC,DEN,32.4,19,3,7,1,1,2,44.5,33.9,73.8,13,29,Away,0,1
672,1249,27,C,DEN,MEM,19.0,15,5,2,0,1,2,38.7,25.8,58.9,0,21,Home,4,0
4189,1475,28,SG,BOS,NOP,36.1,18,3,6,1,0,1,45.7,33.6,70.3,10,27,Home,1,1
667,1099,25,SG,TOR,CLE,32.9,16,5,4,1,2,4,42.6,33.5,76.1,-8,24,Away,2,0
3267,1404,23,SF,DEN,LAL,14.3,9,1,3,0,0,1,47.3,33.4,93.4,-7,12,Away,1,0
1888,1288,32,SG,PHI,UTA,20.8,11,4,2,1,0,2,43.7,37.4,78.8,-1,16,Home,0,0
7688,1024,27,C,CHA,CLE,25.9,17,7,0,0,0,1,53.7,30.4,72.1,5,23,Away,3,0
6032,1415,26,SG,ATL,GSW,36.6,28,2,6,1,1,1,46.1,44.8,79.5,1,37,Away,1,1
6091,1160,29,PG,CLE,DAL,11.7,8,0,1,1,0,1,44.5,27.0,69.7,5,9,Home,5,0
6239,1424,28,PF,WAS,CHI,21.9,10,7,2,1,1,3,50.6,29.1,81.1,-11,18,Home,3,0
7351,1363,21,SF,PHX,DAL,19.6,15,2,2,1,1,1,45.4,32.2,77.4,7,20,Away,1,0
7831,1230,30,SG,SAS,POR,29.5,22,4,0,2,1,2,51.5,45.0,78.9,0,27,Home,2,1
761,1223,26,PF,DAL,CHA,35.3,17,11,4,0,1,2,54.3,35.5,83.0,6,31,Home,2,1
6255,1238,28,C,SAS,NYK,14.6,10,5,4,1,1,1,62.1,29.6,75.9,4,20,Home,1,0
1907,1295,23,C,MIA,TOR,23.2,11,7,3,2,1,2,61.9,33.9,86.6,2,22,Home,3,1
3819,1239,24,SG,DAL,MIL,31.1,17,4,3,1,0,3,54.9,30.0,70.8,-8,22,Away,3,0
6270,1449,30,SG,NOP,HOU,29.9,19,5,2,1,0,0,41.4,41.8,65.4,5,27,Home,1,1
4301,1082,24,PF,OKC,BKN,18.8,14,2,0,1,0,0,59.2,35.6,76.6,-7,17,Home,1,0
5570,1104,25,PG,WAS,NYK,20.0,11,2,4,1,1,1,43.3,49.9,90.7,0,18,Home,2,0
7942,1385,29,PF,NOP,CHI,35.5,20,9,3,2,1,2,44.4,30.9,82.1,8,33,Away,1,1
4165,1188,26,PG,SAC,CHA,35.3,22,2,7,2,1,1,54.1,38.7,74.5,-3,33,Away,1,1
5972,1366,26,SF,SAC,SAS,40.0,17,6,3,1,0,1,47.3,31.9,72.5,-2,26,Away,1,1
3580,1270,27,PF,HOU,ORL,23.8,12,7,1,1,0,0,47.6,21.0,75.1,8,21,Home,3,0
2833,1301,25,C,MIN,NYK,31.6,16,10,2,1,1,1,50.6,23.6,66.3,14,29,Away,1,1
5450,1357,21,PF,LAL,CHI,41.4,23,13,4,1,2,2,46.4,35.0,78.2,11,41,Away,2,1
3473,1283,24,SG,WAS,ATL,38.5,22,4,3,3,1,2,37.2,25.8,77.1,-7,31,Away,1,1
6328,1245,22,C,CLE,IND,36.6,16,12,1,1,2,4,45.6,33.5,65.8,6,28,Home,3,1
138,1471,28,PF,TOR,CLE,36.8,21,13,3,0,2,3,42.2,22.4,82.5,-3,36,Home,3,1
7044,1255,30,C,BKN,MIA,29.8,9,9,4,0,2,4,46.0,43.5,65.8,-9,20,Home,0,0
4893,1012,25,C,BOS,CLE,26.6,17,10,0,0,3,2,45.1,13.3,83.4,-2,28,Away,2,1
2181,1169,26,PG,TOR,MIA,37.9,17,1,7,3,0,3,37.2,39.8,79.7,1,25,Away,4,1
7731,1187,30,PG,CHI,DEN,26.0,14,2,4,2,0,1,50.6,31.7,78.0,-2,21,Away,0,0
3178,1399,29,PG,MIN,POR,34.0,18,4,8,1,1,3,56.0,22.5,81.0,-5,29,Home,1,0
4855,1398,25,PG,SAC,CHI,34.1,16,7,6,1,0,3,47.4,31.6,67.1,-5,27,Home,3,1
4638,1194,32,PF,POR,NYK,37.3,18,8,2,1,0,2,40.5,28.8,72.5,-11,27,Home,4,1
5116,1420,29,C,PHI,OKC,16.0,7,6,0,0,0,2,52.8,44.0,75.6,-10,11,Away,1,0
7649,1392,22,PG,SAS,CHA,36.4,21,5,9,1,0,1,51.2,34.4,88.2,-4,35,Away,2,1
4262,1400,28,C,SAC,TOR,27.7,14,8,2,1,1,1,51.7,19.9,74.7,8,25,Home,1,1
1332,1299,23,SG,SAS,CLE,20.5,19,3,3,1,0,2,54.5,32.2,83.8,4,24,Home,0,0
7003,1076,25,C,BOS,HOU,30.4,18,9,2,0,1,1,52.4,35.8,85.7,3,29,Away,1,1
6942,1438,30,SG,ORL,NOP,29.7,18,4,1,3,1,2,46.1,34.4,78.5,1,25,Home,1,1
8018,1145,26,PG,DEN,SAS,30.2,17,4,7,1,1,3,38.7,47.9,69.1,3,27,Home,1,1
6242,1425,29,SG,SAC,GSW,19.7,12,0,1,1,0,1,43.8,30.3,84.7,1,13,Away,2,0
8988,1143,25,C,BKN,MIL,27.3,17,8,2,1,2,2,46.3,35.0,70.8,2,28,Away,4,1
6882,1394,30,PF,MEM,BKN,23.7,15,8,1,0,2,0,39.0,34.7,63.8,1,26,Home,1,1
4531,1249,23,C,MIN,CHI,17.2,9,4,1,0,0,1,38.8,25.4,70.6,-14,13,Away,0,0
4674,1418,27,SF,GSW,PHX,9.7,2,1,2,0,0,1,46.7,47.4,66.2,-11,4,Away,1,0
6997,1364,33,SG,DAL,PHI,34.1,20,5,3,1,0,2,44.7,31.5,75.8,8,27,Home,1,0
1253,1393,23,SG,DAL,MEM,31.2,12,5,1,2,0,3,53.1,43.1,89.5,11,17,Away,3,0
3375,1307,22,SF,WAS,TOR,28.4,11,5,2,1,0,0,44.2,38.7,67.1,6,19,Away,2,1
2815,1310,23,SF,DEN,UTA,32.1,13,4,3,1,1,1,55.2,23.6,81.6,-9,21,Home,1,0
4720,1398,27,SF,ATL,DAL,17.4,7,6,3,0,0,1,50.8,31.0,82.6,-18,15,Away,1,0
6545,1278,20,PG,CHA,DAL,21.7,15,0,5,2,0,2,47.0,27.9,75.4,6,20,Away,2,0
4859,1248,24,SG,DET,POR,15.9,10,1,0,1,0,1,41.5,39.0,81.0,1,11,Home,2,0
7902,1326,26,C,DAL,SAC,13.4,2,4,3,1,0,1,51.3,28.8,69.4,-3,9,Away,1,0
1078,1206,31,C,ORL,SAC,14.9,12,5,0,1,0,2,45.6,31.9,79.2,6,16,Away,3,0
4364,1431,28,PF,CHA,LAL,30.1,11,5,3,1,0,2,47.4,37.8,77.0,-12,18,Home,3,0
771,1285,26,PF,NYK,CHA,33.6,14,7,5,1,1,1,46.8,37.8,75.0,5,27,Home,1,0
250,1224,30,C,HOU,DEN,33.6,11,11,3,1,2,2,47.3,19.1,84.7,-9,26,Home,2,0
7240,1082,27,PF,DET,CHI,32.3,13,10,2,0,0,1,46.4,29.7,82.2,-4,24,Home,0,1
3420,1337,29,C,DEN,CHA,9.9,0,3,1,1,0,0,50.0,38.6,76.6,-4,5,Home,4,0
4977,1082,23,PG,MEM,SAC,22.4,14,3,4,1,0,3,61.4,26.8,73.9,9,19,Home,1,0
4545,1337,31,SG,POR,GSW,29.7,14,4,2,0,1,2,35.3,41.5,80.4,7,19,Home,0,0
5566,1265,25,C,UTA,PHX,15.4,10,6,0,0,1,0,53.1,42.0,79.3,-4,17,Home,2,0
7940,1304,30,PF,SAS,LAC,24.0,14,7,4,0,0,1,52.0,36.1,70.9,11,24,Home,1,0
717,1498,30,PF,CLE,MIN,22.8,8,6,6,1,1,1,47.2,44.7,66.0,-4,21,Away,1,0
8684,1125,21,PF,UTA,OKC,29.7,11,4,3,1,1,1,46.4,31.2,88.7,10,19,Home,1,0
2049,1499,27,C,UTA,ATL,29.8,7,11,4,1,1,2,57.8,20.1,76.9,4,22,Home,2,1
5998,1472,30,SG,MIA,CHI,13.0,6,5,3,0,0,0,48.3,39.1,95.0,-23,14,Home,1,0
6601,1315,29,C,MEM,MIN,33.9,15,12,2,3,2,3,51.1,24.3,69.0,-12,31,Home,0,0
7246,1183,24,SF,IND,CLE,42.0,21,5,2,1,1,1,44.2,37.8,76.8,-5,29,Home,1,1
4179,1430,25,SF,NYK,POR,14.2,9,4,3,0,2,1,37.8,38.1,72.9,1,17,Home,2,0
4810,1163,24,SF,OKC,NOP,28.0,20,4,0,1,0,4,47.0,37.6,76.9,-6,21,Away,3,0
8529,1348,27,PG,LAL,DET,15.9,10,1,2,1,1,2,51.2,50.8,85.3,4,13,Away,1,0
7141,1413,24,C,POR,SAC,23.4,13,6,1,0,3,2,43.3,33.9,48.3,-8,21,Away,1,0
7191,1492,29,PF,IND,WAS,22.7,13,7,0,1,1,1,50.2,23.1,68.7,-3,21,Away,1,0
1461,1499,27,PG,SAC,BKN,36.6,24,4,10,1,0,3,57.5,46.2,74.2,-4,36,Away,2,1
5990,1099,28,PG,DAL,UTA,25.9,15,3,6,2,0,3,49.2,34.3,84.6,-7,23,Home,4,0
2001,1158,26,PG,DEN,GSW,37.9,20,5,11,2,0,3,51.3,34.6,81.1,10,35,Home,2,1
8176,1140,30,SF,GSW,IND,35.7,16,8,6,1,0,2,43.0,21.3,81.4,12,29,Away,1,1
405,1444,32,SG,MIN,DAL,14.7,6,4,4,1,0,1,43.1,30.3,85.0,0,14,Away,4,0
385,1455,30,SF,CHA,LAL,24.7,15,4,2,1,2,1,39.8,47.4,74.4,-3,23,Away,0,0
8534,1121,29,SG,GSW,BOS,19.9,11,1,1,1,0,0,55.4,40.3,78.4,8,14,Home,1,0
1634,1336,23,SG,MEM,BOS,26.2,19,2,3,1,0,2,56.7,25.8,76.3,1,23,Home,1,1
8597,1145,27,SF,WAS,DET,22.5,6,2,5,1,1,1,49.5,37.5,80.8,7,14,Away,0,0
4785,1482,26,PG,WAS,UTA,38.8,22,5,10,1,1,3,54.5,47.3,70.5,5,36,Home,1,1
8505,1052,30,C,LAC,WAS,18.0,14,9,3,0,1,1,54.7,32.8,65.3,4,26,Home,1,1
6971,1468,26,SF,POR,DET,24.0,7,4,1,1,0,2,50.1,39.8,82.0,-10,11,Away,1,0
3926,1020,32,SF,HOU,LAL,28.8,17,5,3,1,0,2,43.1,23.6,72.5,-3,24,Home,1,0
4159,1403,25,PG,CLE,PHI,37.5,25,4,8,1,0,4,47.3,38.4,77.7,13,34,Home,0,1
7450,1272,27,SF,CLE,ATL,34.5,21,5,4,1,1,4,50.1,24.6,86.8,0,28,Home,1,0
8416,1151,24,SG,NYK,MEM,21.5,12,3,4,0,0,3,45.4,32.8,83.3,-1,16,Away,1,0
2194,1327,23,PG,MIL,DET,37.3,23,6,8,2,1,4,43.0,45.4,94.9,-2,36,Home,5,1
1016,1384,25,PG,MIL,CLE,37.3,22,4,9,1,0,3,37.9,31.4,89.0,2,33,Away,1,1
5125,1216,26,SF,BKN,ATL,27.1,14,6,3,2,1,2,43.0,24.0,62.4,-5,24,Home,2,1
7419,1494,29,PF,NOP,TOR,25.7,13,7,6,0,1,3,46.4,22.9,64.4,-6,24,Home,1,0
7410,1219,25,SG,HOU,MIL,18.9,9,2,3,1,0,3,40.2,43.9,95.0,8,12,Away,1,0
2872,1018,27,C,PHI,CHA,28.7,15,4,0,1,2,1,32.5,34.1,78.2,-10,21,Home,3,0
10,1121,30,PF,MIA,SAC,21.1,10,1,2,1,1,0,60.6,41.0,74.1,-13,15,Home,1,0
1839,1312,30,PF,MEM,CHI,31.2,15,8,5,0,0,3,47.9,43.6,76.4,3,25,Home,1,0
4805,1007,28,SG,PHI,POR,32.7,19,7,2,1,0,2,44.3,43.4,75.9,-19,27,Home,2,0
256,1314,22,PF,TOR,ORL,30.8,16,7,3,1,1,5,43.0,28.4,74.1,-3,23,Home,1,0
7027,1245,29,PG,OKC,NYK,31.2,17,5,5,1,0,2,46.9,36.2,82.6,-4,26,Away,1,0
5714,1058,25,SG,PHI,POR,22.3,13,8,3,1,0,1,51.9,33.0,88.6,-17,24,Away,2,0
3325,1389,26,PG,NOP,SAS,28.8,15,4,6,1,1,2,52.0,34.7,89.3,6,25,Home,2,1
7715,1240,23,PG,LAL,MIL,28.9,16,5,6,1,2,2,44.6,45.8,81.8,-6,28,Home,4,1
1582,1423,28,SF,IND,CLE,24.0,15,2,1,1,0,1,48.1,38.5,83.0,-7,18,Away,1,0
925,1046,26,PG,IND,DET,24.8,13,4,6,1,1,2,46.8,40.5,79.6,-20,23,Home,1,1
2780,1184,25,PG,NOP,SAS,20.0,6,0,6,1,1,0,45.7,26.5,91.3,2,14,Away,3,0
7892,1422,26,SG,IND,NOP,25.2,12,0,2,2,0,3,53.4,30.4,91.8,-14,13,Home,0,0
6133,1186,27,PF,UTA,SAC,40.3,19,11,4,2,1,1,49.7,39.9,62.7,5,36,Away,2,1
5321,1470,27,C,MEM,NOP,19.1,8,3,0,1,2,0,42.7,29.1,75.5,-15,14,Away,1,0
7313,1175,27,PF,UTA,BKN,23.8,13,6,4,0,0,1,45.3,31.2,88.9,-10,22,Home,1,0
7103,1472,29,PF,UTA,HOU,30.2,18,8,1,1,0,2,59.3,42.5,75.1,13,26,Home,2,1
6043,1418,26,PF,BOS,TOR,23.8,15,5,3,1,1,1,44.3,54.1,77.3,2,24,Away,2,0
3776,1059,30,PG,POR,TOR,23.3,12,1,4,2,1,2,30.5,40.3,85.8,2,18,Home,1,0
4836,1016,28,SG,NOP,POR,32.5,15,6,4,2,0,3,39.9,36.6,67.2,1,24,Home,1,0
4965,1074,32,PG,ORL,DEN,34.2,27,4,7,1,0,3,46.4,38.4,76.6,5,36,Away,3,1
540,1353,30,SG,MIA,SAC,33.2,23,5,1,1,0,3,49.4,30.3,76.7,4,27,Away,2,0
7484,1025,26,PG,IND,MEM,22.4,13,1,4,1,0,2,50.2,29.0,92.3,13,17,Home,2,0
2746,1403,29,PG,DEN,LAL,15.8,7,5,3,0,0,2,58.0,29.3,84.2,4,13,Away,0,0
3720,1074,31,SG,LAL,ORL,14.1,4,0,3,2,0,1,54.4,34.4,80.7,-1,8,Away,1,0
6820,1214,26,SG,MIL,WAS,21.7,15,2,2,0,1,2,50.0,34.6,76.5,13,18,Home,2,0
4469,1048,27,C,DET,DAL,24.0,10,6,2,1,2,3,48.1,34.0,76.1,-1,18,Home,2,1
668,1289,27,SG,ORL,BKN,25.9,11,2,5,1,0,2,47.4,39.1,73.8,1,17,Home,1,0
7576,1312,29,C,IND,LAL,33.8,17,10,3,0,3,0,39.1,28.3,79.3,-1,33,Home,2,1
5064,1247,29,PG,MIA,BOS,34.8,16,4,6,1,0,3,43.0,35.7,84.5,3,24,Home,4,0
1354,1332,29,SF,BKN,UTA,31.6,18,5,3,1,1,0,50.6,33.4,85.3,20,28,Home,1,1
7115,1497,34,PF,NYK,OKC,12.8,7,8,0,1,0,1,43.9,23.5,67.3,-5,15,Away,2,0
8962,1443,25,PF,GSW,ORL,21.3,13,7,2,1,2,0,53.2,33.8,85.7,2,25,Home,2,1
2704,1009,29,SF,OKC,SAC,35.6,20,7,4,1,1,3,50.5,42.8,69.3,0,30,Away,1,1
3331,1059,28,PF,MIL,CHA,10.2,8,3,1,0,0,1,37.9,33.2,79.9,7,11,Home,2,0
8054,1148,28,SF,PHI,TOR,36.6,16,6,1,0,0,5,47.4,32.5,77.2,1,18,Home,1,0
3585,1456,31,PG,CHI,UTA,30.4,20,1,7,1,0,3,48.7,32.9,71.4,-4,26,Home,5,0
8494,1118,30,SG,MIL,LAC,17.0,10,1,0,1,1,1,48.2,40.1,70.8,6,12,Away,1,0
5646,1180,25,C,WAS,BKN,39.9,20,14,1,1,1,2,53.6,31.7,65.1,-16,35,Away,1,1
3377,1123,26,C,MIN,WAS,13.0,7,6,0,1,2,1,40.8,30.5,81.3,5,15,Away,1,0
1257,1145,25,SF,MEM,BKN,25.7,21,7,4,1,0,4,38.1,44.5,83.3,5,29,Away,2,0
6191,1302,24,SF,DAL,IND,25.7,11,3,3,1,1,2,54.8,33.6,73.5,8,17,Away,1,0
5349,1393,22,SF,PHX,MIA,26.6,12,5,3,1,0,1,48.5,30.3,84.5,-4,20,Away,2,0
4176,1376,25,SG,NYK,DET,20.2,14,4,3,2,0,2,38.5,31.1,71.9,0,21,Home,1,0
4911,1276,34,SG,UTA,DET,27.4,17,7,2,2,0,2,49.6,48.7,74.2,-5,26,Home,0,1
1853,1468,25,SG,ORL,IND,31.1,22,3,1,1,0,1,40.4,36.5,75.2,2,26,Away,2,0
6317,1194,27,C,NYK,BKN,28.8,14,9,0,0,1,3,59.2,27.1,70.9,-4,21,Home,2,0
8867,1136,25,PG,DET,DAL,31.7,19,6,6,0,0,3,50.0,39.3,75.8,-7,28,Home,5,1
2106,1343,27,PG,ORL,DET,29.8,15,5,7,2,0,2,49.7,42.1,68.5,-4,27,Home,1,1
134,1343,24,PF,OKC,MIA,28.4,12,10,3,1,2,2,46.5,38.9,74.5,-4,26,Away,3,0
5030,1031,24,C,POR,NYK,20.1,14,6,2,0,1,1,44.2,13.7,69.2,-8,22,Home,1,1
929,1142,28,PF,HOU,OKC,20.2,4,4,3,0,2,1,52.5,31.1,86.8,-2,12,Home,1,0
824,1220,28,C,HOU,ORL,35.1,21,11,2,1,3,2,52.0,31.9,76.5,-5,36,Away,1,1
7577,1463,25,C,DEN,MIL,35.3,15,8,2,2,3,3,46.7,37.7,71.9,-4,27,Away,2,1
1532,1217,25,PG,SAC,MIL,29.4,17,1,6,1,1,3,60.9,29.2,60.3,3,23,Away,2,0
1215,1153,30,C,TOR,CLE,18.2,9,5,1,0,1,0,54.1,29.3,83.2,16,16,Away,1,0
505,1385,25,PG,BOS,HOU,19.5,9,4,4,0,0,1,52.1,34.9,72.7,20,16,Away,1,0
6531,1221,23,PF,MEM,DET,31.7,13,11,1,1,0,2,50.1,27.9,77.9,-5,24,Away,1,1
3073,1418,24,PF,POR,WAS,13.0,7,5,2,0,1,0,52.7,24.2,85.1,4,15,Away,1,0
6620,1263,27,SF,GSW,HOU,26.8,13,5,3,1,0,0,43.1,33.8,76.1,-1,22,Home,2,0
3710,1053,24,SF,CHI,MIL,39.6,21,5,4,1,2,2,44.2,35.8,91.7,5,31,Away,3,1
4850,1074,30,SG,CHA,SAC,35.4,22,3,2,0,0,2,47.7,30.7,86.9,7,25,Home,3,1
4749,1067,23,PF,DET,NYK,28.5,12,8,2,1,0,1,47.1,38.5,66.2,-2,22,Away,1,0
4269,1209,29,PG,BKN,LAL,19.8,13,4,7,2,0,0,56.4,44.9,82.1,1,26,Home,1,1
8890,1188,25,PF,SAC,HOU,30.6,18,6,4,0,2,2,51.4,40.8,83.1,-5,28,Away,3,1
4187,1130,31,PF,ATL,LAC,17.1,8,5,0,0,1,2,55.7,43.5,87.3,-2,12,Away,3,0
5302,1224,29,SG,DEN,POR,19.0,17,3,2,0,0,1,55.9,32.0,76.2,-11,21,Home,1,0
2924,1220,30,PF,HOU,MIA,37.4,17,10,5,1,2,2,49.4,37.1,77.2,3,33,Away,1,1
6589,1391,25,SG,ORL,SAS,30.5,22,4,4,1,1,2,52.3,41.0,82.2,7,30,Away,2,0
1811,1441,32,SF,GSW,HOU,31.9,10,3,0,1,1,2,38.9,46.2,76.1,4,13,Home,2,0
3487,1172,26,C,LAL,TOR,25.7,9,8,1,1,1,2,44.0,32.1,80.5,-3,18,Home,1,0
7420,1161,23,PF,MIL,GSW,38.8,22,8,4,2,0,2,53.0,35.8,81.8,1,34,Away,1,1
3142,1380,19,PG,TOR,HOU,20.4,6,3,9,1,0,2,44.9,34.0,83.2,-2,17,Away,3,0
1325,1193,30,SG,SAC,PHI,34.7,20,3,0,2,0,3,42.6,35.6,71.7,-3,22,Away,1,0
4313,1062,27,SF,HOU,CHA,18.0,5,3,2,0,0,1,40.3,34.5,81.2,-13,9,Away,1,0
7495,1387,24,PF,SAC,MIN,27.7,9,10,3,0,1,2,43.5,32.2,84.8,5,21,Home,1,0
8550,1333,29,PG,SAS,UTA,34.4,18,4,8,1,1,2,49.2,44.0,74.7,-4,30,Home,2,1
5542,1112,26,SF,CLE,UTA,23.9,10,7,3,2,0,1,56.0,36.0,69.0,3,21,Away,3,1
6173,1421,22,SF,IND,POR,19.7,15,2,2,1,1,1,45.6,38.7,55.9,2,20,Home,1,0
1541,1315,26,PF,BOS,NOP,28.2,13,11,1,2,1,3,44.0,30.5,82.5,-4,25,Home,4,1
2682,1083,26,PF,MIL,IND,30.7,22,8,1,1,1,1,40.3,27.8,82.8,8,32,Home,1,1
8894,1066,24,PG,NYK,POR,41.3,27,5,9,1,0,5,44.7,38.1,84.2,-5,37,Home,5,1
6314,1445,25,SG,CHA,IND,36.2,23,8,6,1,2,3,39.4,37.1,77.7,-10,37,Home,4,1
1192,1060,23,PF,DEN,DAL,32.0,13,10,1,1,1,3,45.2,33.8,81.0,-9,23,Away,1,0
5294,1134,23,PG,CHI,ORL,24.8,12,1,5,1,0,3,58.2,50.6,79.2,0,16,Away,1,0
1543,1459,23,C,ORL,DAL,31.7,16,10,3,0,0,1,52.7,12.5,78.9,2,28,Home,1,1
7057,1424,29,SG,WAS,MIL,17.1,11,4,1,0,1,1,55.6,40.9,88.5,-9,16,Home,1,0
2540,1327,29,PF,TOR,HOU,26.6,11,9,0,0,2,2,47.4,30.2,85.5,6,20,Home,4,0
954,1089,25,PG,TOR,SAC,19.4,10,2,6,0,0,3,46.3,35.6,79.8,-7,15,Away,1,0
7242,1251,30,PF,ATL,WAS,29.2,18,6,1,1,1,2,43.1,25.3,75.7,1,25,Away,3,0
6732,1276,26,PF,POR,LAC,23.8,11,7,1,0,1,4,52.3,41.6,71.5,0,16,Away,0,0
4847,1249,25,SG,DET,MIA,30.4,20,4,2,1,0,1,55.3,40.6,85.0,-7,26,Home,3,1
6802,1208,33,SG,MEM,MIA,34.8,19,6,6,1,1,3,52.7,36.9,73.5,0,30,Home,2,1
8011,1358,22,PG,POR,NOP,32.7,17,7,8,2,0,3,53.5,57.0,91.5,-6,31,Away,1,1
4331,1264,19,SF,LAC,LAL,36.6,15,4,1,2,0,2,52.3,31.8,77.9,16,20,Home,0,1
5335,1142,26,SG,NYK,DAL,23.2,15,3,3,0,0,3,48.5,39.6,74.8,0,18,Away,1,0
7331,1480,21,PG,DET,BOS,14.6,2,3,4,2,0,1,48.4,31.4,94.9,-5,10,Away,2,0
4730,1356,23,SG,PHI,NOP,14.9,4,4,1,0,0,0,51.1,48.3,81.8,9,9,Away,1,0
6542,1395,22,PG,POR,GSW,31.7,17,4,7,1,0,3,37.5,34.0,75.9,-6,26,Away,2,0
5306,1044,27,PF,ORL,SAS,25.3,16,4,1,0,1,1,49.2,35.1,73.1,-6,21,Home,1,0
5162,1145,23,PG,WAS,NYK,36.1,26,4,5,2,1,4,48.3,46.3,78.9,-16,34,Home,2,1
7861,1105,24,SF,DEN,PHI,31.4,10,6,4,0,1,2,50.1,25.7,72.2,5,19,Home,1,0
2157,1226,27,PF,IND,ATL,31.8,17,9,4,0,1,1,43.8,24.5,87.6,-4,30,Away,0,1
1063,1305,23,PF,SAS,LAL,31.3,17,9,1,1,2,0,38.0,35.0,70.2,-7,30,Away,1,1
1168,1000,26,C,ATL,UTA,28.6,16,9,4,0,1,1,50.6,39.4,75.8,-6,29,Home,1,1
3637,1268,27,C,DAL,MEM,30.3,14,9,3,1,1,2,52.8,29.7,72.1,-21,26,Home,2,1
7652,1086,27,SF,PHI,SAS,37.8,28,2,1,2,0,1,49.7,38.0,81.8,-2,32,Home,1,1
5589,1281,32,PF,LAL,MEM,12.8,9,2,2,0,1,1,53.1,43.5,65.9,-1,13,Home,2,0
7193,1498,25,SG,DAL,WAS,27.9,14,4,3,2,0,2,48.9,33.6,85.6,8,21,Home,1,1
4492,1036,26,SG,ORL,BOS,33.4,14,2,3,1,0,3,50.3,30.4,88.5,3,17,Away,1,0
7267,1183,24,C,CHI,GSW,36.6,24,10,0,1,1,2,54.1,23.9,73.3,-7,34,Away,2,1
4981,1065,27,PG,MIN,UTA,14.6,9,2,3,1,1,2,46.0,42.4,63.0,-8,14,Away,0,0
8336,1474,29,SF,DAL,BOS,15.8,7,1,3,0,0,1,49.5,39.4,88.1,-7,10,Home,2,0
8956,1339,27,PF,CHA,CHI,31.4,13,8,0,0,0,2,47.6,25.0,74.9,-12,19,Home,5,0
4947,1200,24,PF,CLE,TOR,20.9,13,6,1,0,1,2,44.4,36.1,83.5,-5,19,Home,1,0
2783,1183,27,PF,CHI,WAS,24.8,14,5,3,1,2,0,43.0,35.2,80.2,0,25,Home,1,1
718,1241,29,SG,UTA,OKC,22.9,16,3,3,1,0,0,37.8,27.4,73.7,11,23,Home,2,0
2503,1460,26,PF,POR,LAC,14.8,2,3,0,0,0,0,42.6,29.0,65.7,0,5,Away,2,0
