row_id,efficiency_binning_standard,opponent_freq,eff_times_minutes_binning_standard,plus_minus_binning_standard,team_freq,scoring_impact_binning_standard,target
886,5,0.03166666666666667,1,4,0.03763888888888889,1,0
8379,17,0.030972222222222224,5,5,0.03166666666666667,4,1
918,11,0.035555555555555556,3,3,0.03638888888888889,2,0
7676,16,0.03208333333333333,4,2,0.032916666666666664,4,1
1041,8,0.035555555555555556,2,4,0.03180555555555555,1,0
6336,10,0.032916666666666664,2,3,0.03388888888888889,2,0
7764,14,0.035694444444444445,4,3,0.03013888888888889,4,1
1266,9,0.03194444444444444,3,2,0.032916666666666664,2,0
4580,16,0.03208333333333333,5,3,0.035555555555555556,5,1
8332,10,0.030972222222222224,2,3,0.034722222222222224,2,0
7060,9,0.03208333333333333,2,3,0.03638888888888889,2,0
8660,11,0.032916666666666664,3,3,0.034722222222222224,3,0
278,14,0.03763888888888889,4,4,0.035555555555555556,3,1
5085,10,0.034722222222222224,3,1,0.034722222222222224,2,0
2085,6,0.035555555555555556,2,5,0.03180555555555555,1,0
1246,3,0.030972222222222224,1,3,0.03763888888888889,1,0
2383,13,0.035416666666666666,4,4,0.035416666666666666,3,0
572,5,0.03236111111111111,1,3,0.03013888888888889,1,0
1436,10,0.032916666666666664,2,5,0.029583333333333333,2,0
3903,14,0.035694444444444445,4,5,0.035555555555555556,4,1
5090,15,0.034722222222222224,4,3,0.03375,3,1
1248,12,0.034027777777777775,3,4,0.03763888888888889,2,1
7354,7,0.035,1,4,0.03638888888888889,1,0
4682,10,0.030972222222222224,2,2,0.030972222222222224,2,0
3527,10,0.03347222222222222,3,4,0.03208333333333333,2,0
6558,10,0.03208333333333333,2,6,0.03388888888888889,2,0
2515,8,0.034861111111111114,2,4,0.03638888888888889,1,1
5446,17,0.03166666666666667,5,5,0.03208333333333333,5,1
1008,6,0.03236111111111111,1,4,0.035555555555555556,1,0
4771,7,0.03194444444444444,1,4,0.03680555555555556,1,0
6509,10,0.03347222222222222,2,3,0.03305555555555555,2,0
7000,9,0.035,2,4,0.029583333333333333,2,0
4544,8,0.03138888888888889,1,3,0.03680555555555556,1,0
7382,9,0.030972222222222224,2,3,0.03125,2,0
7677,7,0.035555555555555556,1,3,0.03680555555555556,1,0
4456,10,0.035694444444444445,3,4,0.03375,2,0
2065,8,0.034027777777777775,1,5,0.03680555555555556,1,0
5353,6,0.03208333333333333,1,3,0.03388888888888889,1,0
7729,6,0.03208333333333333,1,3,0.03680555555555556,1,0
1691,9,0.035555555555555556,2,2,0.032916666666666664,2,0
3118,9,0.03194444444444444,2,3,0.034722222222222224,1,0
8555,13,0.03166666666666667,3,3,0.03333333333333333,3,1
5344,12,0.03208333333333333,3,4,0.03166666666666667,2,1
1986,10,0.0375,3,5,0.03013888888888889,2,0
295,17,0.03180555555555555,4,4,0.03166666666666667,4,1
1548,12,0.03236111111111111,3,4,0.03180555555555555,2,1
2013,8,0.0375,2,4,0.03375,1,0
589,13,0.03166666666666667,3,3,0.03375,3,0
3330,7,0.03166666666666667,1,3,0.03305555555555555,1,0
2404,7,0.03194444444444444,2,3,0.03166666666666667,2,0
2130,11,0.03166666666666667,3,3,0.03013888888888889,2,1
3999,1,0.035694444444444445,1,2,0.03013888888888889,1,0
1575,11,0.035555555555555556,2,2,0.03375,2,0
3742,13,0.035694444444444445,3,2,0.03208333333333333,3,1
3509,7,0.03763888888888889,1,3,0.03166666666666667,1,0
8290,9,0.034583333333333334,3,3,0.03375,2,0
2720,10,0.03194444444444444,2,4,0.03375,2,0
4522,7,0.03194444444444444,1,4,0.035555555555555556,1,0
6679,6,0.030972222222222224,1,3,0.03666666666666667,1,0
5151,5,0.034444444444444444,1,3,0.03680555555555556,1,0
2809,10,0.03208333333333333,2,5,0.03305555555555555,2,0
8577,9,0.034444444444444444,2,2,0.029583333333333333,1,0
557,14,0.034444444444444444,4,3,0.03763888888888889,4,1
6277,13,0.03208333333333333,4,5,0.03333333333333333,3,1
7860,18,0.034027777777777775,6,2,0.03208333333333333,5,1
4796,7,0.032916666666666664,2,5,0.03208333333333333,1,0
2470,7,0.032916666666666664,2,5,0.034027777777777775,1,0
3739,9,0.034583333333333334,1,6,0.032916666666666664,1,1
4287,8,0.034027777777777775,2,4,0.034027777777777775,2,0
8055,6,0.034861111111111114,1,4,0.034027777777777775,1,0
5290,8,0.034444444444444444,2,5,0.032916666666666664,1,0
1717,6,0.0375,1,5,0.035416666666666666,1,0
2605,7,0.035555555555555556,2,4,0.034027777777777775,1,0
8070,10,0.035555555555555556,2,3,0.03388888888888889,2,0
6925,15,0.034444444444444444,5,2,0.03666666666666667,4,1
1705,11,0.03236111111111111,3,3,0.035555555555555556,2,1
6960,9,0.034861111111111114,2,3,0.034722222222222224,2,0
6715,10,0.034027777777777775,2,3,0.03666666666666667,1,0
6497,11,0.035555555555555556,2,1,0.03180555555555555,2,0
2140,9,0.032916666666666664,1,6,0.03333333333333333,2,0
3240,10,0.03194444444444444,2,5,0.035555555555555556,2,1
2384,10,0.03194444444444444,3,3,0.03375,2,0
7315,10,0.03208333333333333,2,4,0.03375,2,0
4312,6,0.03180555555555555,1,4,0.03013888888888889,1,0
1286,10,0.03208333333333333,3,4,0.03666666666666667,2,1
1313,11,0.03236111111111111,2,4,0.035555555555555556,3,1
7760,12,0.03208333333333333,3,3,0.03388888888888889,3,0
1997,11,0.034722222222222224,3,3,0.03680555555555556,2,0
3931,10,0.03166666666666667,2,4,0.03375,1,0
6184,2,0.034722222222222224,1,3,0.03666666666666667,1,0
5986,10,0.035555555555555556,3,4,0.03388888888888889,2,1
7417,13,0.03194444444444444,4,4,0.03388888888888889,3,0
1592,8,0.030972222222222224,2,3,0.030972222222222224,2,1
8710,7,0.032916666666666664,1,4,0.03763888888888889,1,0
8447,12,0.035416666666666666,4,4,0.03263888888888889,3,0
2163,17,0.03208333333333333,5,3,0.029583333333333333,6,1
2397,14,0.035,4,5,0.029583333333333333,3,1
318,15,0.03236111111111111,4,3,0.032916666666666664,3,1
6368,10,0.0375,3,5,0.03763888888888889,2,0
8497,13,0.035,3,3,0.03763888888888889,3,0
3112,15,0.030972222222222224,3,3,0.035416666666666666,3,1
5234,6,0.03194444444444444,2,6,0.03638888888888889,1,0
7817,12,0.034444444444444444,3,4,0.03375,3,0
5069,7,0.03166666666666667,1,2,0.034166666666666665,1,0
4037,15,0.03166666666666667,4,4,0.035555555555555556,4,1
796,16,0.029722222222222223,4,4,0.03375,4,1
3021,6,0.030972222222222224,1,4,0.034722222222222224,1,0
1712,12,0.034722222222222224,3,1,0.032916666666666664,3,1
3388,13,0.03194444444444444,4,2,0.029583333333333333,3,1
37,12,0.034722222222222224,2,2,0.03305555555555555,2,1
4550,19,0.03263888888888889,6,4,0.03333333333333333,6,1
914,10,0.03208333333333333,3,3,0.03333333333333333,2,0
5722,7,0.035694444444444445,1,5,0.03125,1,0
5296,5,0.03263888888888889,1,4,0.03013888888888889,1,0
3973,12,0.034027777777777775,3,3,0.03333333333333333,3,0
5371,4,0.035,1,3,0.03666666666666667,1,0
6472,14,0.03138888888888889,4,3,0.03263888888888889,3,1
4134,5,0.034722222222222224,1,4,0.03333333333333333,1,0
975,10,0.03763888888888889,3,3,0.03208333333333333,2,0
7292,10,0.03263888888888889,2,4,0.03333333333333333,2,1
984,10,0.03208333333333333,3,6,0.03666666666666667,2,1
7826,6,0.034444444444444444,1,4,0.03263888888888889,1,0
7989,8,0.03138888888888889,2,3,0.03013888888888889,2,0
1419,5,0.035416666666666666,1,4,0.035416666666666666,1,0
8099,12,0.034444444444444444,3,3,0.034027777777777775,3,1
1561,16,0.03194444444444444,5,3,0.03263888888888889,4,1
4136,10,0.035416666666666666,2,3,0.03333333333333333,2,0
5583,6,0.035416666666666666,1,4,0.03680555555555556,1,0
8168,8,0.03166666666666667,2,4,0.03638888888888889,2,0
4266,9,0.035555555555555556,2,4,0.034027777777777775,2,0
1356,18,0.035555555555555556,6,4,0.03180555555555555,6,1
8371,11,0.03319444444444444,2,5,0.03375,3,0
5017,7,0.035,2,5,0.035555555555555556,1,0
8755,9,0.030972222222222224,2,4,0.034861111111111114,2,0
988,15,0.034444444444444444,5,5,0.03375,4,1
2683,9,0.030972222222222224,2,4,0.034722222222222224,1,0
5048,11,0.0375,3,5,0.03375,3,0
1641,13,0.035555555555555556,3,7,0.034722222222222224,2,1
1291,11,0.0375,3,4,0.03666666666666667,3,1
3682,17,0.03138888888888889,6,4,0.03763888888888889,5,1
1381,14,0.03208333333333333,4,3,0.035555555555555556,4,1
1934,13,0.03208333333333333,3,5,0.034166666666666665,3,1
4676,9,0.034861111111111114,2,4,0.034722222222222224,2,0
2377,11,0.035416666666666666,3,4,0.03208333333333333,2,1
3161,9,0.035694444444444445,2,3,0.029583333333333333,2,0
2031,15,0.035416666666666666,4,3,0.03208333333333333,4,1
893,10,0.0375,2,4,0.03305555555555555,2,0
7288,5,0.034722222222222224,1,4,0.03388888888888889,1,0
4877,11,0.030972222222222224,3,5,0.03375,2,1
4070,14,0.03194444444444444,4,3,0.03333333333333333,3,1
4256,14,0.03236111111111111,4,5,0.03166666666666667,3,0
3,7,0.03319444444444444,1,3,0.03763888888888889,1,0
8105,18,0.03763888888888889,6,3,0.035555555555555556,6,1
8439,10,0.03319444444444444,3,3,0.035416666666666666,2,0
2110,8,0.03208333333333333,2,3,0.03388888888888889,2,0
850,16,0.03763888888888889,4,4,0.034722222222222224,3,1
2738,8,0.035,2,4,0.03125,1,0
2467,8,0.035416666666666666,2,3,0.034027777777777775,2,0
1915,12,0.029722222222222223,4,4,0.03680555555555556,3,0
1597,8,0.030972222222222224,1,3,0.03263888888888889,1,0
5873,9,0.03263888888888889,2,3,0.032916666666666664,2,0
1914,11,0.03319444444444444,3,4,0.03680555555555556,2,1
5140,7,0.0375,1,4,0.03125,1,0
8725,15,0.03166666666666667,4,3,0.03666666666666667,3,0
5641,11,0.03208333333333333,2,3,0.03680555555555556,3,0
2737,12,0.035555555555555556,3,4,0.03680555555555556,2,1
727,5,0.03138888888888889,1,5,0.03166666666666667,1,0
7215,5,0.034583333333333334,1,3,0.03388888888888889,1,0
54,11,0.030972222222222224,2,2,0.030972222222222224,2,0
1797,9,0.03763888888888889,2,3,0.03375,2,1
3846,7,0.03263888888888889,1,4,0.03638888888888889,1,0
6008,13,0.035694444444444445,3,4,0.03333333333333333,4,1
6403,9,0.03763888888888889,2,3,0.035555555555555556,1,0
2554,13,0.0375,3,4,0.035555555555555556,3,1
2801,14,0.035555555555555556,4,5,0.03680555555555556,4,1
937,10,0.03347222222222222,3,4,0.03763888888888889,2,0
8068,13,0.03236111111111111,3,6,0.03388888888888889,3,1
825,10,0.034027777777777775,2,2,0.03333333333333333,2,0
4322,9,0.03208333333333333,2,4,0.034722222222222224,2,0
7275,13,0.034583333333333334,3,3,0.035555555555555556,2,1
3402,10,0.03138888888888889,2,3,0.03638888888888889,1,0
1390,7,0.03138888888888889,2,4,0.029583333333333333,1,0
3565,13,0.03138888888888889,3,3,0.030972222222222224,3,1
7411,10,0.035416666666666666,2,3,0.03013888888888889,2,0
885,5,0.03166666666666667,1,3,0.03388888888888889,1,0
5430,10,0.03166666666666667,2,4,0.034861111111111114,2,1
5704,9,0.034583333333333334,2,2,0.03263888888888889,2,0
5691,14,0.03138888888888889,4,2,0.032916666666666664,3,1
4868,15,0.030972222222222224,4,4,0.03638888888888889,4,1
6708,9,0.035555555555555556,2,3,0.03305555555555555,1,1
7774,10,0.0375,2,5,0.03333333333333333,2,1
6370,7,0.03236111111111111,2,4,0.035416666666666666,1,0
1869,6,0.035416666666666666,1,2,0.03125,1,0
5182,13,0.03347222222222222,3,4,0.034166666666666665,3,1
11,5,0.035555555555555556,1,4,0.03013888888888889,1,0
3416,10,0.034444444444444444,2,4,0.03388888888888889,2,0
5422,11,0.034444444444444444,3,2,0.034166666666666665,3,0
7487,8,0.03208333333333333,2,3,0.03375,1,0
1464,14,0.03208333333333333,3,2,0.03333333333333333,4,1
807,14,0.035,4,2,0.029583333333333333,3,0
7980,5,0.035694444444444445,1,3,0.03208333333333333,1,0
8117,11,0.03236111111111111,3,5,0.035416666666666666,2,1
4069,13,0.03208333333333333,4,2,0.034861111111111114,3,1
2109,7,0.035416666666666666,1,4,0.03013888888888889,1,0
8226,11,0.035,3,6,0.03388888888888889,2,1
2042,8,0.03208333333333333,1,2,0.03388888888888889,2,0
2235,20,0.035555555555555556,6,3,0.03166666666666667,5,1
7308,7,0.03236111111111111,1,6,0.034027777777777775,1,0
964,7,0.034583333333333334,1,4,0.035416666666666666,1,0
7512,8,0.035555555555555556,2,5,0.034722222222222224,1,0
7671,8,0.035555555555555556,1,3,0.032916666666666664,1,0
4495,9,0.03208333333333333,2,4,0.030972222222222224,2,0
2633,7,0.034583333333333334,2,4,0.034166666666666665,1,0
6095,8,0.035,2,4,0.034722222222222224,2,0
7093,12,0.035416666666666666,3,3,0.03208333333333333,3,0
705,5,0.03208333333333333,1,2,0.03305555555555555,1,0
432,5,0.03236111111111111,1,5,0.03305555555555555,1,0
4389,9,0.03208333333333333,2,4,0.03333333333333333,2,0
6078,18,0.034861111111111114,6,3,0.034166666666666665,5,1
146,15,0.035,4,5,0.03013888888888889,3,1
6468,8,0.035416666666666666,2,6,0.03263888888888889,2,0
2034,9,0.034027777777777775,2,2,0.03375,2,0
376,15,0.034027777777777775,4,5,0.03166666666666667,4,1
1166,13,0.030972222222222224,3,4,0.035416666666666666,3,1
3501,6,0.030972222222222224,1,3,0.035555555555555556,1,0
2051,7,0.03194444444444444,1,6,0.032916666666666664,1,0
3761,13,0.03763888888888889,4,3,0.030972222222222224,3,1
2625,11,0.03208333333333333,3,4,0.03375,2,0
4485,5,0.03763888888888889,1,4,0.029583333333333333,1,0
4436,8,0.03208333333333333,1,4,0.03208333333333333,1,0
7800,10,0.035416666666666666,2,2,0.035416666666666666,2,0
8927,10,0.03263888888888889,2,4,0.032916666666666664,2,0
7070,13,0.03208333333333333,4,2,0.03388888888888889,3,1
4362,16,0.0375,4,4,0.03166666666666667,5,1
2425,10,0.03180555555555555,2,4,0.032916666666666664,2,1
1263,14,0.03263888888888889,5,6,0.03013888888888889,3,1
1772,4,0.03236111111111111,1,4,0.03180555555555555,1,0
3512,7,0.03208333333333333,1,5,0.029583333333333333,1,0
272,6,0.034027777777777775,2,3,0.03305555555555555,1,0
4793,5,0.035555555555555556,1,4,0.03263888888888889,1,0
4844,14,0.03138888888888889,4,4,0.034166666666666665,4,1
245,4,0.03263888888888889,1,3,0.03680555555555556,1,0
8856,16,0.03194444444444444,5,3,0.03305555555555555,4,1
4573,10,0.034027777777777775,2,4,0.03263888888888889,2,1
2033,12,0.03194444444444444,3,4,0.03333333333333333,2,1
5054,7,0.034861111111111114,2,5,0.03666666666666667,1,0
7736,9,0.03138888888888889,2,3,0.034722222222222224,2,0
814,6,0.03180555555555555,1,4,0.035416666666666666,1,1
8695,19,0.03263888888888889,6,4,0.03375,6,1
6011,13,0.0375,3,5,0.03013888888888889,3,1
3811,8,0.03263888888888889,2,5,0.03013888888888889,1,0
5728,12,0.03166666666666667,3,3,0.03263888888888889,2,0
8963,13,0.029722222222222223,3,5,0.03375,2,1
7951,9,0.03208333333333333,2,3,0.034861111111111114,2,0
1805,10,0.035555555555555556,2,4,0.03305555555555555,2,0
8360,13,0.03194444444444444,3,5,0.030972222222222224,3,1
4347,10,0.03763888888888889,2,3,0.03333333333333333,2,1
2462,12,0.032916666666666664,3,5,0.03638888888888889,3,1
546,7,0.03208333333333333,2,3,0.03013888888888889,1,0
3242,13,0.03763888888888889,4,3,0.03208333333333333,3,1
739,10,0.03263888888888889,2,5,0.03166666666666667,2,0
311,16,0.030972222222222224,4,4,0.03375,4,1
3522,9,0.034722222222222224,2,3,0.03680555555555556,2,0
7038,10,0.032916666666666664,2,3,0.029583333333333333,2,1
1132,8,0.03208333333333333,2,4,0.03388888888888889,1,0
5546,8,0.034583333333333334,2,5,0.034166666666666665,1,0
493,6,0.03208333333333333,1,4,0.03375,1,0
4112,10,0.032916666666666664,3,2,0.03208333333333333,2,1
7329,7,0.03208333333333333,1,5,0.035416666666666666,1,0
2770,5,0.032916666666666664,1,2,0.03208333333333333,1,0
7565,10,0.035555555555555556,2,4,0.034166666666666665,2,0
921,15,0.032916666666666664,4,5,0.034166666666666665,3,1
8817,5,0.03319444444444444,1,5,0.034166666666666665,1,0
8195,14,0.034861111111111114,3,3,0.03375,4,1
3588,10,0.035416666666666666,4,5,0.03333333333333333,2,0
6641,9,0.035694444444444445,2,4,0.034722222222222224,1,0
3960,10,0.032916666666666664,2,4,0.03263888888888889,2,0
39,8,0.032916666666666664,1,4,0.03375,1,0
4460,11,0.034861111111111114,3,3,0.034166666666666665,2,0
7127,8,0.0375,1,4,0.035555555555555556,1,0
4279,15,0.03166666666666667,5,4,0.03013888888888889,5,1
7130,8,0.035416666666666666,2,5,0.03333333333333333,2,0
2984,13,0.03138888888888889,3,3,0.03680555555555556,3,1
5291,9,0.034583333333333334,2,4,0.034861111111111114,2,0
6949,16,0.034444444444444444,5,6,0.03763888888888889,5,1
131,9,0.029722222222222223,2,4,0.03333333333333333,1,1
5218,10,0.03263888888888889,2,4,0.030972222222222224,2,0
8928,8,0.03180555555555555,2,4,0.03180555555555555,1,0
2668,13,0.034027777777777775,3,4,0.035416666666666666,3,1
7139,9,0.03763888888888889,1,4,0.034861111111111114,2,0
3224,8,0.03180555555555555,1,4,0.03388888888888889,1,0
1183,7,0.03166666666666667,1,4,0.03180555555555555,1,0
5393,5,0.03236111111111111,1,3,0.03013888888888889,1,0
615,4,0.035416666666666666,1,5,0.03208333333333333,1,0
8911,9,0.035555555555555556,2,4,0.03375,1,0
1467,14,0.03347222222222222,4,3,0.032916666666666664,4,1
4498,11,0.035,2,4,0.03333333333333333,2,0
3043,14,0.0375,5,6,0.03333333333333333,3,1
935,11,0.03763888888888889,3,6,0.03333333333333333,2,0
2420,10,0.0375,2,4,0.034027777777777775,2,1
5086,9,0.030972222222222224,2,4,0.03333333333333333,1,0
3295,12,0.03263888888888889,4,3,0.034166666666666665,3,1
6738,13,0.035694444444444445,4,3,0.034722222222222224,3,1
7939,12,0.035694444444444445,3,3,0.03388888888888889,3,0
4823,12,0.03138888888888889,3,3,0.03666666666666667,3,0
827,11,0.030972222222222224,3,3,0.03666666666666667,3,0
1522,11,0.034722222222222224,3,4,0.035416666666666666,2,1
6832,5,0.03194444444444444,1,5,0.03305555555555555,1,0
2931,8,0.030972222222222224,2,5,0.03263888888888889,2,0
4233,8,0.035,2,3,0.03166666666666667,1,0
629,10,0.035555555555555556,3,3,0.034722222222222224,2,1
4431,12,0.030972222222222224,4,3,0.029583333333333333,3,0
3854,15,0.029722222222222223,4,4,0.03305555555555555,4,1
391,18,0.03319444444444444,5,3,0.03333333333333333,6,1
4346,7,0.03194444444444444,1,1,0.03388888888888889,1,0
8870,5,0.034027777777777775,1,2,0.03013888888888889,1,0
7125,10,0.03236111111111111,3,3,0.03166666666666667,2,0
5914,15,0.03180555555555555,4,4,0.032916666666666664,4,1
3991,16,0.035555555555555556,4,6,0.03013888888888889,3,1
401,7,0.029722222222222223,2,5,0.03666666666666667,1,0
4807,11,0.034583333333333334,2,2,0.03763888888888889,2,0
5136,15,0.03208333333333333,4,3,0.034722222222222224,4,1
7912,15,0.03236111111111111,4,5,0.03333333333333333,4,1
3360,19,0.0375,6,4,0.035555555555555556,6,1
47,8,0.032916666666666664,1,5,0.03638888888888889,1,0
5658,9,0.03763888888888889,2,2,0.03763888888888889,1,0
489,8,0.0375,2,3,0.035416666666666666,2,0
3994,7,0.03194444444444444,1,4,0.03333333333333333,1,0
3643,11,0.030972222222222224,3,1,0.03013888888888889,3,0
3727,12,0.034722222222222224,3,4,0.03305555555555555,2,1
8593,11,0.034861111111111114,3,5,0.03763888888888889,2,1
5209,14,0.03236111111111111,3,4,0.034027777777777775,4,1
6610,7,0.030972222222222224,1,4,0.03388888888888889,1,0
5320,12,0.03347222222222222,2,5,0.034027777777777775,2,1
710,9,0.034583333333333334,2,3,0.032916666666666664,2,0
7120,13,0.030972222222222224,3,4,0.032916666666666664,3,1
2422,10,0.032916666666666664,3,4,0.034166666666666665,2,0
5605,8,0.03763888888888889,1,5,0.03763888888888889,1,0
1751,4,0.03347222222222222,1,4,0.03388888888888889,1,0
8952,7,0.034027777777777775,1,5,0.034027777777777775,1,0
8015,15,0.03138888888888889,4,5,0.034722222222222224,4,1
4063,5,0.034861111111111114,1,3,0.03638888888888889,1,0
8745,11,0.03208333333333333,3,2,0.03666666666666667,2,1
339,14,0.035694444444444445,4,7,0.03208333333333333,3,1
216,15,0.0375,5,4,0.035416666666666666,4,1
3664,11,0.035555555555555556,3,5,0.03333333333333333,2,1
1342,15,0.03166666666666667,4,3,0.03013888888888889,4,1
8586,11,0.029722222222222223,3,3,0.034166666666666665,2,1
5617,14,0.03194444444444444,4,3,0.03013888888888889,3,1
3895,10,0.03347222222222222,2,4,0.03208333333333333,2,0
3641,14,0.034444444444444444,4,4,0.035555555555555556,4,1
330,11,0.035,2,5,0.03375,2,0
7694,9,0.034583333333333334,2,3,0.03388888888888889,2,0
3005,8,0.034583333333333334,1,3,0.03013888888888889,1,0
6961,6,0.035694444444444445,1,3,0.035555555555555556,1,0
4091,13,0.03236111111111111,3,4,0.029583333333333333,3,0
3116,12,0.034722222222222224,4,3,0.03013888888888889,3,1
8841,10,0.03347222222222222,2,5,0.03388888888888889,3,0
2323,10,0.03138888888888889,2,4,0.034166666666666665,1,0
6668,13,0.03763888888888889,4,4,0.03333333333333333,3,0
7010,11,0.035555555555555556,3,3,0.03375,2,0
4198,10,0.035416666666666666,2,3,0.03333333333333333,2,0
3550,4,0.035555555555555556,1,3,0.03375,1,0
1459,11,0.034861111111111114,2,3,0.03013888888888889,2,0
172,6,0.03347222222222222,1,4,0.03305555555555555,1,0
4204,15,0.035416666666666666,5,4,0.03638888888888889,4,1
8375,11,0.03263888888888889,3,5,0.035416666666666666,2,1
3570,12,0.034027777777777775,3,3,0.03333333333333333,3,1
4227,16,0.034027777777777775,4,3,0.03333333333333333,4,1
5159,10,0.03763888888888889,2,3,0.03680555555555556,2,1
7983,10,0.035555555555555556,2,3,0.03638888888888889,2,1
6186,6,0.030972222222222224,1,4,0.030972222222222224,1,0
8060,10,0.032916666666666664,3,2,0.034166666666666665,2,0
939,13,0.035416666666666666,4,4,0.032916666666666664,3,1
61,6,0.03138888888888889,1,4,0.03180555555555555,1,0
1241,8,0.03194444444444444,2,3,0.03763888888888889,1,1
5761,7,0.035555555555555556,1,3,0.03180555555555555,1,0
5137,15,0.035416666666666666,4,2,0.034722222222222224,3,1
8175,4,0.03763888888888889,1,3,0.03375,1,0
6857,7,0.03138888888888889,2,3,0.03013888888888889,1,0
2121,11,0.03236111111111111,3,3,0.03180555555555555,2,0
1525,10,0.03208333333333333,2,5,0.03305555555555555,2,1
7618,9,0.03138888888888889,2,4,0.029583333333333333,2,0
154,10,0.03208333333333333,3,4,0.032916666666666664,2,1
6345,7,0.030972222222222224,1,4,0.03013888888888889,1,0
482,3,0.030972222222222224,1,2,0.035416666666666666,1,0
6123,7,0.035416666666666666,1,3,0.03166666666666667,1,0
4461,9,0.035555555555555556,1,3,0.029583333333333333,1,0
7675,14,0.03263888888888889,4,1,0.03180555555555555,3,1
7102,11,0.03263888888888889,3,4,0.03333333333333333,2,1
3921,12,0.03138888888888889,4,4,0.03263888888888889,3,1
7659,13,0.029722222222222223,3,4,0.03375,3,1
7412,8,0.035555555555555556,2,3,0.03208333333333333,2,0
1763,4,0.03180555555555555,1,5,0.035416666666666666,1,0
7635,10,0.034722222222222224,2,5,0.03333333333333333,2,1
7316,8,0.030972222222222224,2,5,0.03208333333333333,2,0
751,8,0.03208333333333333,1,4,0.03208333333333333,1,0
1786,11,0.032916666666666664,3,5,0.03263888888888889,2,1
8143,11,0.034027777777777775,3,4,0.03763888888888889,3,1
7480,14,0.03236111111111111,4,5,0.03333333333333333,3,1
6213,12,0.03194444444444444,3,4,0.034027777777777775,3,1
4502,9,0.034861111111111114,2,4,0.03763888888888889,2,0
4854,15,0.03763888888888889,5,4,0.034861111111111114,4,1
2712,8,0.035,2,5,0.03666666666666667,2,0
6767,9,0.034861111111111114,3,3,0.03388888888888889,2,0
7915,5,0.03194444444444444,1,1,0.03263888888888889,1,0
4194,13,0.034027777777777775,3,5,0.03208333333333333,3,1
1334,12,0.034722222222222224,3,3,0.034027777777777775,3,0
1251,13,0.035416666666666666,4,3,0.032916666666666664,3,1
6888,5,0.03194444444444444,1,5,0.03333333333333333,1,0
2855,14,0.035,4,4,0.03333333333333333,4,1
187,8,0.035694444444444445,1,4,0.03333333333333333,1,0
1137,13,0.029722222222222223,3,2,0.030972222222222224,2,1
8449,7,0.03208333333333333,1,4,0.03263888888888889,1,0
8736,12,0.034722222222222224,3,3,0.03333333333333333,3,1
2059,7,0.034444444444444444,1,4,0.03375,1,0
8198,15,0.035555555555555556,4,4,0.03305555555555555,4,1
3851,12,0.035555555555555556,3,4,0.03180555555555555,2,1
149,5,0.03194444444444444,1,3,0.03388888888888889,1,0
4125,9,0.034444444444444444,2,2,0.03666666666666667,2,0
4890,16,0.030972222222222224,4,3,0.034027777777777775,4,1
7931,13,0.034444444444444444,4,4,0.034861111111111114,3,1
3364,9,0.035416666666666666,2,5,0.03763888888888889,2,0
4789,10,0.035416666666666666,2,5,0.03333333333333333,2,0
2867,8,0.035,2,2,0.03208333333333333,2,0
3777,12,0.03208333333333333,3,5,0.034722222222222224,3,1
1387,10,0.034861111111111114,3,4,0.03638888888888889,2,1
5942,11,0.030972222222222224,3,6,0.03388888888888889,3,1
3068,10,0.03138888888888889,2,4,0.034722222222222224,2,1
8093,13,0.034583333333333334,4,5,0.03375,4,1
5696,6,0.034722222222222224,1,5,0.03263888888888889,1,0
3630,11,0.03138888888888889,3,4,0.03333333333333333,3,0
8504,11,0.03194444444444444,2,4,0.03333333333333333,2,0
4798,10,0.032916666666666664,2,4,0.03013888888888889,2,0
7904,8,0.03180555555555555,1,5,0.03375,2,1
3029,4,0.035555555555555556,1,2,0.03388888888888889,1,0
2970,14,0.035694444444444445,4,4,0.03333333333333333,3,1
8352,11,0.03208333333333333,3,6,0.03680555555555556,2,1
1709,6,0.035,2,2,0.03763888888888889,1,0
2954,12,0.03194444444444444,3,4,0.03763888888888889,2,1
455,9,0.03180555555555555,2,5,0.03263888888888889,2,0
6965,12,0.03180555555555555,2,2,0.03333333333333333,2,0
6137,2,0.03194444444444444,1,1,0.032916666666666664,1,0
8179,8,0.034444444444444444,2,6,0.034861111111111114,1,0
6412,10,0.030972222222222224,2,3,0.03125,2,0
610,7,0.034861111111111114,1,4,0.03305555555555555,1,0
4264,5,0.03194444444444444,1,2,0.03125,1,0
4827,6,0.03208333333333333,2,6,0.034722222222222224,1,0
646,14,0.034861111111111114,4,3,0.035555555555555556,3,1
7455,12,0.034861111111111114,3,4,0.03125,3,1
2075,14,0.035694444444444445,4,4,0.03763888888888889,4,1
4053,12,0.03208333333333333,3,5,0.03333333333333333,3,0
7960,5,0.035416666666666666,1,3,0.03263888888888889,1,0
1623,5,0.03236111111111111,1,4,0.03375,1,0
4684,10,0.03194444444444444,2,3,0.03638888888888889,2,0
5498,6,0.034583333333333334,1,5,0.03680555555555556,1,0
7142,7,0.035694444444444445,2,7,0.03375,1,0
7321,11,0.034861111111111114,2,4,0.03680555555555556,2,1
5797,16,0.03236111111111111,5,2,0.03263888888888889,4,1
7185,10,0.03236111111111111,3,4,0.03125,1,0
2082,9,0.03194444444444444,2,4,0.032916666666666664,2,0
7078,15,0.035416666666666666,3,2,0.029583333333333333,4,1
