row_id,efficiency_binning_quantile,eff_times_minutes_binning_quantile,eff_per_point_binning_quantile,plus_minus_binning_quantile,opponent_freq,eff_per_min_binning_quantile,target
4460,12,4,2,3,0.034861111111111114,3,0
7127,5,1,6,4,0.0375,6,0
4279,19,6,1,5,0.03166666666666667,5,1
7130,5,2,1,7,0.035416666666666666,3,0
2984,16,5,6,2,0.03138888888888889,5,1
5291,8,2,4,5,0.034583333333333334,6,0
6949,20,6,3,7,0.034444444444444444,5,1
131,8,2,6,5,0.029722222222222223,5,1
5218,10,2,5,4,0.03263888888888889,6,0
8928,6,2,6,4,0.03180555555555555,5,0
2668,16,4,4,5,0.034027777777777775,6,1
7139,8,1,5,4,0.03763888888888889,6,0
3224,6,2,5,5,0.03180555555555555,6,0
1183,4,1,6,5,0.03166666666666667,6,0
5393,1,1,6,2,0.03236111111111111,2,0
615,1,1,6,6,0.035416666666666666,3,0
8911,7,3,5,4,0.035555555555555556,2,0
1467,18,6,2,2,0.03347222222222222,5,1
4498,12,2,4,6,0.035,6,0
3043,18,6,5,7,0.0375,2,1
935,12,4,3,7,0.03763888888888889,4,0
2420,11,4,5,5,0.0375,4,1
5086,7,2,6,5,0.030972222222222224,4,0
3295,14,6,1,3,0.03263888888888889,1,1
6738,16,5,4,3,0.035694444444444445,3,1
7939,15,5,4,2,0.035694444444444445,5,0
4823,14,4,3,1,0.03138888888888889,5,0
827,12,4,2,2,0.030972222222222224,3,0
1522,13,4,3,4,0.034722222222222224,4,1
6832,2,1,6,7,0.03194444444444444,2,0
2931,6,3,1,7,0.030972222222222224,1,0
4233,6,3,6,3,0.035,1,0
629,11,4,2,3,0.035555555555555556,2,1
4431,15,6,4,2,0.030972222222222224,2,0
3854,19,6,3,5,0.029722222222222223,5,1
391,20,6,2,3,0.03319444444444444,6,1
4346,4,2,5,1,0.03194444444444444,4,0
8870,2,1,3,1,0.034027777777777775,2,0
7125,9,4,6,2,0.03236111111111111,2,0
5914,19,6,5,4,0.03180555555555555,5,1
3991,20,6,6,7,0.035555555555555556,5,1
401,3,2,2,6,0.029722222222222223,2,0
4807,12,3,5,1,0.034583333333333334,6,0
5136,19,5,5,1,0.03208333333333333,6,1
7912,19,6,2,7,0.03236111111111111,4,1
3360,20,6,2,4,0.0375,6,1
47,6,2,5,6,0.032916666666666664,6,0
5658,7,2,6,1,0.03763888888888889,5,0
489,5,2,1,2,0.0375,3,0
3994,3,1,3,6,0.03194444444444444,5,0
3643,12,5,1,1,0.030972222222222224,1,0
3727,15,4,5,5,0.034722222222222224,5,1
8593,12,4,5,7,0.034861111111111114,4,1
5209,17,5,2,5,0.03236111111111111,6,1
6610,4,1,4,4,0.030972222222222224,5,0
5320,14,4,4,6,0.03347222222222222,6,1
710,7,3,2,3,0.034583333333333334,3,0
7120,16,5,5,5,0.030972222222222224,4,1
2422,9,4,5,4,0.032916666666666664,1,0
5605,5,2,6,7,0.03763888888888889,5,0
1751,1,1,3,5,0.03347222222222222,1,0
8952,3,2,2,6,0.034027777777777775,2,0
8015,19,6,3,7,0.03138888888888889,6,1
4063,2,1,6,3,0.034861111111111114,2,0
8745,12,4,5,1,0.03208333333333333,3,1
339,17,6,3,7,0.035694444444444445,3,1
216,19,6,5,4,0.0375,4,1
3664,12,5,2,7,0.035555555555555556,1,1
1342,19,6,4,2,0.03166666666666667,6,1
8586,12,5,3,2,0.029722222222222223,1,1
5617,17,6,4,1,0.03194444444444444,4,1
3895,9,2,4,4,0.03347222222222222,6,0
3641,17,6,1,5,0.034444444444444444,4,1
330,12,4,5,7,0.035,5,0
7694,7,2,4,3,0.034583333333333334,5,0
3005,5,2,6,2,0.034583333333333334,5,0
6961,2,1,4,3,0.035694444444444445,5,0
4091,16,4,2,4,0.03236111111111111,6,0
3116,14,6,1,2,0.034722222222222224,1,1
8841,10,3,1,7,0.03347222222222222,4,0
2323,9,3,6,4,0.03138888888888889,5,0
6668,16,5,3,5,0.03763888888888889,4,0
7010,12,4,2,3,0.035555555555555556,3,0
4198,10,2,4,3,0.035416666666666666,6,0
3550,1,1,5,3,0.035555555555555556,2,0
1459,12,4,5,3,0.034861111111111114,5,0
172,2,1,3,4,0.03347222222222222,5,0
4204,19,6,2,4,0.035416666666666666,3,1
8375,13,5,6,7,0.03263888888888889,3,1
3570,14,5,1,2,0.034027777777777775,2,1
4227,20,6,5,3,0.034027777777777775,6,1
5159,9,3,1,2,0.03763888888888889,3,1
7983,9,3,3,3,0.035555555555555556,3,1
6186,3,1,5,4,0.030972222222222224,4,0
8060,11,4,2,1,0.032916666666666664,2,0
939,16,6,4,6,0.035416666666666666,3,1
61,3,2,5,5,0.03138888888888889,1,0
1241,6,2,5,2,0.03194444444444444,2,1
5761,4,1,6,2,0.035555555555555556,5,0
5137,19,6,5,1,0.035416666666666666,6,1
8175,1,1,1,3,0.03763888888888889,1,0
6857,3,2,1,2,0.03138888888888889,1,0
2121,13,4,3,2,0.03236111111111111,4,0
1525,11,3,6,6,0.03208333333333333,6,1
7618,8,3,1,6,0.03138888888888889,4,0
154,11,4,5,5,0.03208333333333333,2,1
6345,4,1,6,5,0.030972222222222224,5,0
482,1,1,5,1,0.030972222222222224,1,0
6123,3,2,1,3,0.035416666666666666,3,0
4461,7,2,6,2,0.035555555555555556,6,0
7675,17,6,5,1,0.03263888888888889,4,1
7102,12,4,5,5,0.03263888888888889,3,1
3921,15,6,2,5,0.03138888888888889,1,1
7659,16,5,5,4,0.029722222222222223,6,1
7412,6,2,2,2,0.035555555555555556,4,0
1763,1,1,3,6,0.03180555555555555,1,0
7635,11,4,2,6,0.034722222222222224,4,1
7316,5,2,1,6,0.030972222222222224,4,0
751,5,1,6,4,0.03208333333333333,6,0
1786,13,4,4,7,0.032916666666666664,4,1
8143,13,4,2,6,0.034027777777777775,4,1
7480,18,5,4,7,0.03236111111111111,5,1
6213,15,5,2,4,0.03194444444444444,4,1
4502,8,4,1,4,0.034861111111111114,1,0
4854,19,6,5,6,0.03763888888888889,4,1
2712,6,3,2,7,0.035,1,0
6767,7,4,1,2,0.034861111111111114,1,0
7915,1,1,1,1,0.03194444444444444,2,0
4194,16,5,3,7,0.034027777777777775,4,1
1334,15,5,5,2,0.034722222222222224,3,0
1251,16,5,3,3,0.035416666666666666,3,1
6888,1,1,2,7,0.03194444444444444,1,0
2855,17,6,2,5,0.035,4,1
187,5,2,6,5,0.035694444444444445,5,0
1137,16,4,6,1,0.029722222222222223,6,1
8449,3,1,4,5,0.03208333333333333,3,0
8736,14,5,1,2,0.034722222222222224,4,1
2059,4,2,2,5,0.034444444444444444,4,0
8198,19,6,5,4,0.035555555555555556,5,1
3851,14,4,4,4,0.035555555555555556,5,1
149,1,1,6,3,0.03194444444444444,1,0
4125,8,4,1,1,0.034444444444444444,2,0
4890,20,6,4,1,0.030972222222222224,6,1
7931,16,5,3,5,0.034444444444444444,3,1
3364,8,4,4,6,0.035416666666666666,1,0
4789,9,3,3,7,0.035416666666666666,4,0
2867,6,3,3,1,0.035,2,0
3777,14,4,1,7,0.03208333333333333,5,1
1387,9,4,2,4,0.034861111111111114,1,1
5942,12,4,2,7,0.030972222222222224,3,1
3068,11,3,2,5,0.03138888888888889,5,1
8093,16,5,1,6,0.034583333333333334,4,1
5696,2,1,4,7,0.034722222222222224,3,0
3630,13,4,2,5,0.03138888888888889,4,0
8504,12,3,5,4,0.03194444444444444,6,0
4798,10,3,4,5,0.032916666666666664,5,0
7904,5,1,1,6,0.03180555555555555,6,1
3029,1,1,4,1,0.035555555555555556,1,0
2970,17,6,3,4,0.035694444444444445,4,1
8352,13,4,6,7,0.03208333333333333,4,1
1709,2,2,3,1,0.035,1,0
2954,15,5,5,5,0.03194444444444444,4,1
455,7,2,1,7,0.03180555555555555,5,0
6965,14,3,5,1,0.03180555555555555,6,0
6137,1,1,6,1,0.03194444444444444,1,0
8179,6,2,5,7,0.034444444444444444,3,0
6412,10,3,4,2,0.030972222222222224,6,0
610,3,1,4,5,0.034861111111111114,3,0
4264,1,1,4,1,0.03194444444444444,1,0
4827,3,2,5,7,0.03208333333333333,1,0
646,18,6,4,2,0.034861111111111114,3,1
7455,14,5,3,5,0.034861111111111114,2,1
2075,18,6,3,6,0.035694444444444445,4,1
4053,14,5,1,7,0.03208333333333333,3,0
7960,2,1,1,3,0.035416666666666666,1,0
1623,1,1,4,6,0.03236111111111111,1,0
4684,10,3,2,3,0.03194444444444444,5,0
5498,2,1,6,6,0.034583333333333334,1,0
7142,4,2,2,7,0.035694444444444445,1,0
7321,12,3,5,4,0.034861111111111114,6,1
5797,20,6,5,1,0.03236111111111111,5,1
7185,11,4,6,4,0.03236111111111111,3,0
2082,7,2,2,4,0.03194444444444444,5,0
7078,19,5,2,1,0.035416666666666666,6,1
41,16,6,2,7,0.030972222222222224,2,1
5476,9,3,2,3,0.035555555555555556,3,0
2090,3,1,1,5,0.03263888888888889,1,0
3925,12,5,5,6,0.035555555555555556,2,1
2176,6,2,3,6,0.034027777777777775,4,0
7314,13,3,4,6,0.03194444444444444,6,0
8319,12,3,4,3,0.035555555555555556,6,1
75,15,5,2,1,0.03208333333333333,2,0
8338,3,2,2,7,0.034027777777777775,1,0
3799,3,2,2,4,0.035555555555555556,3,0
2658,18,6,6,5,0.035694444444444445,5,1
3181,12,4,3,4,0.030972222222222224,4,1
2077,8,4,4,5,0.03138888888888889,1,1
442,13,3,5,4,0.03236111111111111,6,1
8297,10,3,1,1,0.035,5,0
2052,8,3,4,1,0.0375,3,0
2542,4,2,6,3,0.034722222222222224,2,0
7403,12,5,5,5,0.03194444444444444,2,0
1302,18,5,6,3,0.03763888888888889,6,1
5878,16,5,3,2,0.03194444444444444,3,0
7369,12,4,4,5,0.03208333333333333,2,0
3431,13,4,5,1,0.034444444444444444,6,1
1305,11,3,4,3,0.03208333333333333,5,1
237,10,4,4,3,0.03236111111111111,1,0
8794,6,2,1,6,0.034027777777777775,4,0
2600,1,1,5,1,0.03319444444444444,3,0
4617,6,2,3,7,0.034027777777777775,4,0
2574,16,6,4,1,0.035555555555555556,3,1
3281,9,4,3,6,0.0375,1,0
3187,4,2,1,1,0.03208333333333333,2,0
3954,16,6,5,2,0.03208333333333333,3,0
2769,10,3,6,4,0.03180555555555555,4,1
4832,1,1,1,2,0.0375,1,0
4224,8,4,1,2,0.03166666666666667,1,0
2107,10,4,1,6,0.029722222222222223,1,1
2680,19,6,2,5,0.03138888888888889,3,1
7326,14,4,2,6,0.035555555555555556,4,0
2762,16,6,3,7,0.03319444444444444,3,1
4689,4,2,3,5,0.03166666666666667,2,0
5400,17,5,4,6,0.035416666666666666,5,1
1388,8,3,6,7,0.03263888888888889,3,1
2902,19,6,3,7,0.030972222222222224,4,1
3578,1,1,6,2,0.030972222222222224,4,0
7869,11,3,2,2,0.0375,6,0
8690,17,6,4,5,0.03208333333333333,3,1
7084,3,1,6,7,0.034861111111111114,6,0
8831,3,2,4,5,0.034444444444444444,1,0
7394,14,4,5,3,0.03138888888888889,6,0
5001,2,1,5,2,0.035,2,0
5854,17,6,5,7,0.034861111111111114,4,1
1280,4,3,1,2,0.03208333333333333,1,0
8474,10,3,6,7,0.034722222222222224,5,1
805,9,3,3,7,0.030972222222222224,3,0
6405,17,6,6,7,0.034027777777777775,4,1
1556,3,2,3,6,0.03763888888888889,1,0
8533,4,1,5,5,0.034722222222222224,5,0
3191,2,1,5,5,0.034861111111111114,5,0
4567,12,4,5,2,0.03236111111111111,3,1
4803,8,3,2,7,0.034027777777777775,5,0
8700,17,6,2,1,0.03236111111111111,3,1
7167,17,6,5,4,0.032916666666666664,4,1
4842,15,5,5,6,0.03763888888888889,5,0
3595,16,5,5,1,0.03194444444444444,4,1
6036,4,2,4,5,0.035555555555555556,3,0
6853,10,3,5,2,0.030972222222222224,5,0
6959,3,1,6,2,0.03236111111111111,4,0
1921,8,3,3,5,0.03236111111111111,2,1
514,18,6,5,6,0.035,5,1
4178,13,5,5,4,0.035694444444444445,2,1
6844,12,5,1,4,0.030972222222222224,1,0
1309,10,3,3,6,0.030972222222222224,6,0
5668,4,2,3,1,0.034583333333333334,3,0
915,19,6,5,3,0.03166666666666667,4,1
3453,12,5,2,5,0.03347222222222222,2,0
3696,1,1,2,6,0.03347222222222222,1,0
4243,9,3,4,3,0.03347222222222222,4,0
3157,20,6,3,4,0.03194444444444444,5,1
2199,3,2,4,7,0.03138888888888889,1,0
7841,15,4,1,6,0.03763888888888889,6,1
775,5,2,3,5,0.03263888888888889,3,0
4426,2,1,6,4,0.03263888888888889,2,0
6151,4,2,3,1,0.03319444444444444,2,0
6098,11,5,3,1,0.034027777777777775,1,1
944,7,4,1,5,0.035,1,0
823,7,3,2,4,0.03763888888888889,3,0
6879,4,3,4,5,0.034583333333333334,1,0
5006,9,3,1,3,0.034027777777777775,4,0
6613,14,5,3,3,0.034027777777777775,3,1
4278,2,1,1,2,0.035416666666666666,1,0
165,20,6,3,4,0.034583333333333334,6,1
5620,3,2,3,1,0.030972222222222224,1,0
4548,2,1,1,7,0.03138888888888889,1,0
3984,15,5,6,7,0.03347222222222222,3,1
2539,9,3,4,1,0.035694444444444445,3,0
6958,16,6,2,3,0.03763888888888889,3,1
3192,6,2,6,7,0.03208333333333333,3,0
1312,10,3,6,2,0.030972222222222224,4,1
8397,13,5,2,1,0.03138888888888889,3,0
5208,6,2,6,2,0.032916666666666664,3,1
8560,8,2,3,2,0.03763888888888889,6,0
7586,19,6,4,4,0.03347222222222222,5,1
5384,17,5,6,7,0.03236111111111111,6,1
8158,13,5,4,4,0.034583333333333334,3,1
3676,17,6,5,1,0.034583333333333334,3,1
7777,15,5,1,5,0.03319444444444444,4,0
7219,7,2,6,7,0.035694444444444445,5,1
6723,11,4,3,3,0.03319444444444444,2,1
3301,5,2,6,5,0.034722222222222224,5,0
3311,11,4,3,7,0.030972222222222224,4,1
6905,10,4,3,4,0.035694444444444445,1,0
7222,1,1,6,1,0.034861111111111114,1,0
328,12,4,3,4,0.03194444444444444,5,0
5887,9,3,5,7,0.03138888888888889,4,0
2491,8,3,5,5,0.034722222222222224,2,0
8719,6,3,2,1,0.034583333333333334,1,0
6104,2,1,1,2,0.030972222222222224,1,0
5955,4,2,3,1,0.03194444444444444,1,0
8692,3,2,2,4,0.03138888888888889,1,0
4409,16,5,4,1,0.034444444444444444,4,0
833,10,4,5,3,0.034722222222222224,3,0
3080,20,6,6,3,0.030972222222222224,6,1
7517,13,4,6,6,0.03319444444444444,3,1
3463,3,1,5,6,0.034444444444444444,3,0
5298,4,1,3,4,0.032916666666666664,4,0
1824,12,5,2,1,0.03763888888888889,1,0
7644,18,6,3,5,0.03236111111111111,4,0
55,7,3,5,3,0.034861111111111114,4,0
6231,1,1,4,6,0.034861111111111114,6,0
4065,7,1,5,7,0.034444444444444444,6,0
3452,12,3,2,2,0.03763888888888889,6,0
6306,8,5,1,1,0.03319444444444444,1,0
1902,4,1,6,3,0.035694444444444445,5,0
1482,18,6,3,4,0.03319444444444444,5,1
4874,11,5,2,7,0.03138888888888889,1,0
4896,14,4,6,3,0.03194444444444444,6,1
7811,9,3,6,5,0.03236111111111111,5,0
4151,5,2,3,5,0.03236111111111111,2,0
7069,1,1,2,1,0.03236111111111111,1,0
3336,1,1,2,2,0.035694444444444445,1,0
6017,16,5,5,4,0.034027777777777775,5,1
7812,8,4,2,2,0.03208333333333333,1,0
4927,8,3,3,3,0.03236111111111111,2,0
947,10,3,3,1,0.03138888888888889,4,0
5798,3,1,4,2,0.030972222222222224,4,0
3294,16,5,4,2,0.03166666666666667,4,0
2162,11,3,2,4,0.030972222222222224,5,1
8848,6,2,3,6,0.035694444444444445,4,0
5084,3,1,1,7,0.03208333333333333,4,0
6646,18,6,2,5,0.03263888888888889,5,1
8235,5,2,2,5,0.03319444444444444,4,0
3058,14,5,5,2,0.035416666666666666,3,1
7343,10,2,3,5,0.03236111111111111,6,0
5491,12,4,3,1,0.03208333333333333,5,0
6734,13,4,5,1,0.03138888888888889,4,1
769,17,5,6,3,0.03208333333333333,6,1
2066,8,3,2,6,0.03166666666666667,3,0
8547,6,3,2,2,0.035555555555555556,1,0
3496,16,5,3,3,0.035555555555555556,3,1
7312,2,1,5,6,0.03236111111111111,1,0
286,1,1,3,5,0.03319444444444444,1,0
1501,14,4,4,5,0.03208333333333333,4,1
4525,1,1,1,2,0.035,1,0
8463,4,2,2,6,0.035694444444444445,2,0
2333,3,1,1,2,0.03194444444444444,6,0
2718,7,3,3,2,0.030972222222222224,4,0
2080,19,6,4,7,0.03763888888888889,4,1
3390,2,1,1,7,0.03138888888888889,1,0
723,14,5,3,5,0.035555555555555556,4,1
952,19,6,3,4,0.029722222222222223,5,1
2483,19,6,2,5,0.03194444444444444,5,1
2263,9,2,3,5,0.03319444444444444,6,0
990,14,4,6,2,0.03319444444444444,5,0
3213,11,4,2,1,0.0375,4,1
1760,19,6,5,6,0.03208333333333333,6,1
8032,1,1,1,6,0.03180555555555555,1,0
4423,16,6,4,2,0.030972222222222224,1,0
6705,3,2,1,3,0.034722222222222224,1,0
5480,16,6,1,1,0.030972222222222224,3,0
1725,7,3,6,5,0.0375,2,0
5183,2,2,1,3,0.03166666666666667,1,0
8483,16,5,5,4,0.03194444444444444,4,1
342,3,2,1,3,0.03263888888888889,1,0
3702,19,6,4,4,0.034861111111111114,5,1
4244,5,2,3,2,0.03208333333333333,5,0
689,11,4,1,4,0.03208333333333333,5,1
3433,16,5,4,2,0.03194444444444444,5,1
5204,14,5,6,4,0.034722222222222224,3,1
4945,19,6,4,5,0.029722222222222223,4,1
967,4,2,6,3,0.034861111111111114,4,0
3121,4,2,2,2,0.029722222222222223,3,0
8531,11,3,5,1,0.034444444444444444,5,1
2204,15,5,6,2,0.03208333333333333,5,0
2714,10,3,5,5,0.03763888888888889,6,1
4758,2,1,3,5,0.03347222222222222,1,0
5099,6,4,1,6,0.034444444444444444,1,0
8418,13,5,6,1,0.032916666666666664,2,1
8587,17,5,2,5,0.034861111111111114,5,1
6321,14,5,4,6,0.034583333333333334,3,1
5281,14,5,6,4,0.03319444444444444,2,1
5976,4,2,5,1,0.03763888888888889,1,0
3573,12,4,5,1,0.03236111111111111,3,0
4806,19,6,6,2,0.035555555555555556,5,1
5300,7,2,2,2,0.03236111111111111,6,0
1991,9,3,4,3,0.030972222222222224,4,0
4121,4,2,4,2,0.0375,2,0
4760,2,1,6,3,0.035,3,0
8025,14,5,4,6,0.03208333333333333,3,1
5299,5,2,2,2,0.03194444444444444,4,0
8380,16,5,5,5,0.034861111111111114,5,1
4972,12,4,6,5,0.03236111111111111,4,1
955,16,6,4,3,0.03208333333333333,2,1
5035,13,3,4,4,0.03763888888888889,6,0
6784,6,3,6,5,0.035555555555555556,1,0
3601,4,2,4,4,0.035694444444444445,2,0
6491,3,1,4,6,0.03194444444444444,4,0
8581,18,5,4,7,0.03763888888888889,6,1
475,11,2,3,6,0.034722222222222224,6,1
8064,3,2,2,7,0.03166666666666667,2,0
386,14,5,3,4,0.035555555555555556,4,0
7974,8,3,2,1,0.034583333333333334,3,0
2123,3,1,6,5,0.03263888888888889,2,0
1626,11,5,6,5,0.034444444444444444,1,1
537,9,3,2,4,0.034444444444444444,3,0
6388,7,3,3,3,0.0375,3,0
8673,19,6,5,7,0.03166666666666667,5,1
7971,11,4,5,5,0.034861111111111114,4,0
5033,3,1,4,6,0.03194444444444444,4,0
7834,4,2,5,6,0.03347222222222222,3,0
4213,19,6,4,2,0.03208333333333333,3,1
6457,14,5,3,4,0.034722222222222224,2,1
3508,12,5,4,4,0.034444444444444444,2,0
202,7,4,1,4,0.03208333333333333,1,0
7305,17,6,3,6,0.034861111111111114,4,1
1333,15,3,5,6,0.03194444444444444,6,1
7113,12,4,4,1,0.03180555555555555,3,0
3503,8,2,5,5,0.030972222222222224,6,0
2709,19,6,4,3,0.03180555555555555,5,1
6031,2,1,6,3,0.03263888888888889,6,0
5032,10,4,4,1,0.03263888888888889,2,0
6515,1,1,2,5,0.03208333333333333,1,0
4663,16,6,1,1,0.035694444444444445,2,1
4022,11,3,2,4,0.03263888888888889,5,0
1855,14,5,3,4,0.03166666666666667,4,1
8482,14,5,1,2,0.034444444444444444,2,0
2873,1,1,6,1,0.034861111111111114,1,0
3031,3,2,3,5,0.03208333333333333,2,0
1206,2,1,4,3,0.03236111111111111,5,0
6564,5,2,3,1,0.03194444444444444,2,0
1646,9,4,1,5,0.03763888888888889,2,0
3418,15,5,3,6,0.032916666666666664,3,1
3477,6,3,3,3,0.03208333333333333,2,0
8594,3,1,5,5,0.030972222222222224,2,0
2862,3,2,3,7,0.034583333333333334,1,0
1793,18,6,5,7,0.03194444444444444,5,1
5527,17,5,2,1,0.03263888888888889,6,0
6923,8,3,3,5,0.03208333333333333,3,1
3798,1,1,1,7,0.035694444444444445,1,0
3369,6,3,5,4,0.029722222222222223,2,0
3368,2,1,6,7,0.03208333333333333,6,0
3534,13,3,4,5,0.03180555555555555,6,1
7197,16,5,3,7,0.03138888888888889,4,1
8675,12,3,5,4,0.03194444444444444,6,0
5110,3,2,1,5,0.035555555555555556,1,0
6025,19,6,1,7,0.032916666666666664,6,1
3450,12,4,6,4,0.03236111111111111,3,1
7967,6,2,3,3,0.0375,6,0
604,8,2,4,3,0.0375,6,1
3057,7,3,1,2,0.03166666666666667,3,0
8359,14,5,3,1,0.034583333333333334,4,0
127,1,1,5,3,0.03347222222222222,2,0
5960,16,5,5,1,0.034444444444444444,3,0
3877,13,5,1,1,0.035694444444444445,2,0
2936,9,4,1,5,0.03194444444444444,2,0
7301,1,1,2,6,0.03763888888888889,1,0
5444,18,6,6,6,0.030972222222222224,4,1
7152,3,1,1,6,0.034583333333333334,3,0
4452,16,5,5,5,0.035416666666666666,5,0
7148,17,6,6,1,0.035555555555555556,2,1
3532,2,2,1,7,0.03194444444444444,1,0
2731,10,3,3,3,0.034722222222222224,6,1
828,6,3,4,3,0.035416666666666666,2,0
1640,8,3,2,4,0.03236111111111111,4,0
7791,19,6,2,4,0.03208333333333333,3,1
7137,6,2,4,5,0.030972222222222224,5,0
985,10,4,2,1,0.029722222222222223,3,0
3282,16,5,2,7,0.035694444444444445,3,1
8972,10,3,6,7,0.03236111111111111,6,1
7784,7,4,6,1,0.035694444444444445,1,0
2189,18,5,4,1,0.03208333333333333,6,1
2266,19,5,6,4,0.035,6,1
2444,5,1,3,2,0.03236111111111111,6,0
363,3,2,3,1,0.03194444444444444,1,0
2350,8,3,3,3,0.03236111111111111,4,0
346,4,1,3,2,0.03138888888888889,5,0
815,4,2,4,7,0.03138888888888889,4,0
6167,1,1,2,6,0.034861111111111114,1,0
4808,1,1,2,3,0.034027777777777775,1,0
3206,5,1,3,7,0.035,6,0
8129,16,5,2,1,0.035694444444444445,4,1
2920,4,1,4,5,0.034583333333333334,5,0
5962,4,2,1,7,0.034722222222222224,3,0
3326,20,6,4,6,0.03166666666666667,5,1
4107,13,5,5,5,0.032916666666666664,2,1
5780,2,1,4,7,0.03319444444444444,3,0
2117,11,4,6,1,0.03347222222222222,2,0
7451,12,5,2,2,0.03138888888888889,1,0
1835,7,3,5,2,0.030972222222222224,2,0
794,12,4,6,7,0.034444444444444444,2,0
7460,7,4,3,4,0.032916666666666664,1,0
1956,2,1,6,3,0.034861111111111114,2,0
6899,13,3,4,6,0.030972222222222224,6,1
2675,17,6,2,6,0.030972222222222224,4,1
95,13,4,4,1,0.034861111111111114,4,1
8124,9,3,2,1,0.03347222222222222,6,0
4226,13,4,4,4,0.03138888888888889,4,1
3757,2,1,1,3,0.03138888888888889,5,0
2892,13,5,1,1,0.03194444444444444,2,0
2372,12,4,4,1,0.035416666666666666,3,0
8647,19,6,1,4,0.03319444444444444,3,0
8101,13,4,4,4,0.030972222222222224,6,0
7429,8,4,6,5,0.03180555555555555,2,1
8448,15,5,2,1,0.03138888888888889,4,1
3229,9,3,3,7,0.030972222222222224,5,1
6159,4,2,6,4,0.032916666666666664,3,0
7864,18,6,3,2,0.03347222222222222,5,1
7092,10,3,5,6,0.03208333333333333,4,1
6360,5,2,1,7,0.035555555555555556,2,0
5997,5,3,1,3,0.03347222222222222,1,0
8265,19,6,6,2,0.03319444444444444,6,1
8468,10,3,1,7,0.035555555555555556,4,1
7327,18,5,3,1,0.03208333333333333,6,1
6029,4,2,4,5,0.034444444444444444,2,0
2854,10,2,1,5,0.035,6,1
8634,2,1,5,2,0.029722222222222223,4,0
2913,20,6,2,1,0.03208333333333333,4,1
1866,13,4,6,7,0.03194444444444444,4,1
5755,11,4,5,7,0.03166666666666667,5,1
4613,19,6,6,4,0.03208333333333333,5,1
7690,1,1,1,4,0.032916666666666664,5,0
1858,18,6,5,4,0.03236111111111111,3,1
2646,14,5,2,2,0.03208333333333333,2,1
2244,3,1,5,3,0.0375,6,0
5374,13,4,6,6,0.03166666666666667,4,1
2337,8,2,3,1,0.035416666666666666,6,0
951,1,1,1,2,0.035,1,0
7579,8,2,3,4,0.03763888888888889,6,0
8401,12,5,2,1,0.03236111111111111,2,0
3069,11,3,5,3,0.034861111111111114,5,1
1121,2,1,1,5,0.03166666666666667,1,0
7609,2,1,5,7,0.03236111111111111,1,0
2598,11,4,2,5,0.03263888888888889,3,0
2205,2,1,6,3,0.03208333333333333,1,0
420,2,1,6,4,0.03236111111111111,3,0
923,9,3,6,3,0.034583333333333334,3,1
1255,6,2,3,7,0.030972222222222224,4,1
478,20,6,6,2,0.03236111111111111,4,1
2036,13,5,1,4,0.034444444444444444,1,1
5409,3,1,4,5,0.03236111111111111,4,0
5789,10,3,3,2,0.034444444444444444,5,0
5743,10,4,3,7,0.03763888888888889,3,1
7183,17,6,1,5,0.03347222222222222,3,1
7668,18,6,4,5,0.03194444444444444,5,1
5568,8,3,1,4,0.034861111111111114,3,0
6698,9,3,4,4,0.0375,4,0
8136,18,6,4,7,0.03208333333333333,3,1
1203,1,1,1,6,0.035416666666666666,6,0
6535,3,1,3,1,0.03208333333333333,6,0
2627,7,1,6,1,0.03194444444444444,6,0
5766,1,1,5,6,0.03347222222222222,2,0
8818,10,4,1,4,0.034444444444444444,1,0
1971,2,1,1,5,0.0375,2,0
3111,1,1,1,6,0.035416666666666666,1,0
4019,10,3,6,3,0.03236111111111111,5,1
2152,18,6,2,5,0.035694444444444445,4,1
3688,17,6,4,4,0.034722222222222224,4,1
4917,14,4,2,5,0.03236111111111111,5,0
1998,15,5,2,7,0.03194444444444444,3,1
4034,20,6,5,7,0.03236111111111111,6,1
4599,4,2,5,1,0.030972222222222224,4,0
3055,18,6,5,4,0.034861111111111114,4,1
1249,12,4,2,2,0.030972222222222224,3,1
2193,11,4,3,5,0.034444444444444444,3,1
2713,3,1,6,6,0.034583333333333334,2,0
993,6,2,5,4,0.03236111111111111,4,0
2191,18,6,5,5,0.03138888888888889,3,1
4671,16,5,2,5,0.03138888888888889,5,1
5143,16,6,6,6,0.03347222222222222,3,1
5985,20,6,3,2,0.032916666666666664,5,1
6566,7,3,1,7,0.034861111111111114,3,0
7805,9,4,4,2,0.03263888888888889,2,0
3763,13,4,1,7,0.034027777777777775,5,1
6944,2,1,3,2,0.035555555555555556,4,0
3598,13,4,2,5,0.03180555555555555,5,1
4712,10,4,2,6,0.029722222222222223,4,1
1319,16,5,4,2,0.03319444444444444,5,1
1864,10,3,1,2,0.03180555555555555,6,0
2344,8,3,6,4,0.03166666666666667,4,1
2450,5,2,2,5,0.029722222222222223,2,0
2137,11,4,4,1,0.03208333333333333,4,0
1066,18,6,3,6,0.03236111111111111,4,1
5869,7,2,3,2,0.035555555555555556,6,0
601,5,2,6,1,0.030972222222222224,3,0
4228,14,5,6,3,0.030972222222222224,4,1
2622,8,3,3,5,0.034722222222222224,3,0
7578,3,1,6,1,0.034444444444444444,3,0
